id,negation_utterance,negation_utterance_order,work_unit_id
17320570,you're not my mommy,855,WU-050
17320612,you're not my mommy you're a salamander,857,WU-050
17320712,nope that's not my mommy,862,WU-050
17321260,well it's not a necklace yet you have to put beads on it,253,WU-050
17321614,that's not a donut that's a don't you put that in your mouth,272,WU-050
17322439,you're not the chicken,949,WU-050
17323452,that's not Papa xxx,379,WU-050
17323525,that is not a telephone you silly,289,WU-050
17323890,that's not Alex that's cousin xxx when he was a little baby,405,WU-050
17324285,no it's not sticky,331,WU-050
17324980,this one's not macaroni and cheese that one's yellow orange,460,WU-050
17324992,no you're not a girl,1550,WU-050
17327671,that is not your room let's go,1254,WU-050
17327788,no not Lizzy Lily,1655,WU-050
17328680,that is not a plane,1693,WU-050
17330521,oops that's not a block,92,WU-050
17330675,there is not a chair,51,WU-050
17330936,that's not a nice thing to say,173,WU-050
17332886,nope it's Manuela not daddy I'm sorry,450,WU-050
17333976,that's not a pumpkin they don't match,942,WU-050
17334157,ooh not the greenhouse,1166,WU-050
17335160,not noodle,577,WU-050
17335176,not noodle,578,WU-050
17335328,not twenty,722,WU-050
17336141,set them up nice so it's not a big,832,WU-050
17336252,that's not a giraffe,1471,WU-050
17337366,it would help if you hold it right here I'll no not your hand the spoon,777,WU-050
17337728,it's not toys it's yyy paint,1352,WU-050
17337769,it's not a very good top,796,WU-050
17337966,not your hand,806,WU-050
17338124,notchur hand,816,WU-050
17338509,that's not daddy,774,WU-050
17338522,that's not daddy,775,WU-050
17338583,that is not Captain_Feather_Sword,958,WU-050
17338637,it's not daddy,781,WU-050
17339784,not noodle,857,WU-050
17339793,not noodle where ya going sweetie,858,WU-050
17341498,that's not Thomas,387,WU-050
17341802,but Thomas can not hurry Thomas has to stop,447,WU-050
17342848,that's not a toy,1440,WU-050
17342856,it's not a toy,1442,WU-050
17342867,no it's not a toy,1445,WU-050
17342890,it's not a toy,1451,WU-050
17343389,not daddy Manuela,1621,WU-050
17343530,that's not Big Bird there's Big Bird,1023,WU-050
17345476,this is not a mailbox,949,WU-050
17345535,they're not ducks but xxx that's okay they're birds,1572,WU-050
17346784,not a bit,5,WU-050
17347464,it's a good thing you're not a octopus yyy,978,WU-050
17347610,thank you not a octopus,989,WU-050
